# energy dos
3.261499999999999844e+00 4.649099999999999788e+00
3.281499999999999861e+00 4.529799999999999827e+00
3.301599999999999646e+00 4.366299999999999848e+00
3.321600000000000108e+00 4.183099999999999596e+00
3.341599999999999682e+00 3.994299999999999962e+00
3.361600000000000144e+00 3.803500000000000103e+00
3.381599999999999717e+00 3.608200000000000074e+00
3.401699999999999946e+00 3.404500000000000082e+00
3.421699999999999964e+00 3.191800000000000193e+00
3.441699999999999982e+00 2.973300000000000054e+00
3.461699999999999999e+00 2.755799999999999805e+00
3.481700000000000017e+00 2.546800000000000175e+00
3.501800000000000246e+00 2.351700000000000124e+00
3.521799999999999820e+00 2.172299999999999898e+00
3.541799999999999837e+00 2.007099999999999884e+00
3.561799999999999855e+00 1.853699999999999903e+00
3.581799999999999873e+00 1.713300000000000045e+00
3.601899999999999658e+00 1.592899999999999983e+00
3.621900000000000119e+00 1.505700000000000038e+00
3.641899999999999693e+00 1.467100000000000071e+00
3.661900000000000155e+00 1.488499999999999934e+00
3.681899999999999729e+00 1.571600000000000108e+00
3.701999999999999957e+00 1.705600000000000005e+00
3.721999999999999975e+00 1.870400000000000063e+00
3.741999999999999993e+00 2.043800000000000061e+00
3.762000000000000011e+00 2.209700000000000220e+00
3.782000000000000028e+00 2.362299999999999844e+00
3.802100000000000257e+00 2.505100000000000104e+00
3.822099999999999831e+00 2.643699999999999939e+00
3.842099999999999849e+00 2.776499999999999968e+00
3.862099999999999866e+00 2.890000000000000124e+00
3.882099999999999884e+00 2.959299999999999820e+00
3.902199999999999669e+00 2.955900000000000194e+00
3.922200000000000131e+00 2.858200000000000074e+00
3.942199999999999704e+00 2.659100000000000019e+00
3.962200000000000166e+00 2.369600000000000151e+00
3.982199999999999740e+00 2.016599999999999948e+00
4.002299999999999969e+00 1.635799999999999921e+00
4.022299999999999542e+00 1.264699999999999935e+00
4.042300000000000004e+00 9.352000000000000313e-01
4.062299999999999578e+00 6.696999999999999620e-01
4.082300000000000040e+00 4.793000000000000038e-01
4.102400000000000269e+00 3.640999999999999792e-01
4.122399999999999842e+00 3.154000000000000137e-01
4.142400000000000304e+00 3.180999999999999939e-01
4.162399999999999878e+00 3.538000000000000034e-01
4.182400000000000340e+00 4.045000000000000262e-01
4.202499999999999680e+00 4.560000000000000164e-01
4.222500000000000142e+00 5.003999999999999559e-01
4.242499999999999716e+00 5.366999999999999549e-01
4.262500000000000178e+00 5.691000000000000503e-01
4.282499999999999751e+00 6.029999999999999805e-01
4.302599999999999980e+00 6.408000000000000362e-01
4.322599999999999554e+00 6.797999999999999599e-01
4.342600000000000016e+00 7.125000000000000222e-01
4.362599999999999589e+00 7.302999999999999492e-01
4.382600000000000051e+00 7.278999999999999915e-01
4.402700000000000280e+00 7.072000000000000508e-01
4.422699999999999854e+00 6.774999999999999911e-01
4.442700000000000315e+00 6.533999999999999808e-01
4.462699999999999889e+00 6.492999999999999883e-01
4.482700000000000351e+00 6.751000000000000334e-01
4.502799999999999692e+00 7.340999999999999748e-01
4.522800000000000153e+00 8.250999999999999446e-01
4.542799999999999727e+00 9.466999999999999860e-01
4.562800000000000189e+00 1.100300000000000056e+00
4.582799999999999763e+00 1.289700000000000069e+00
4.602899999999999991e+00 1.515900000000000025e+00
4.622899999999999565e+00 1.770100000000000007e+00
4.642900000000000027e+00 2.028399999999999981e+00
4.662899999999999601e+00 2.254199999999999982e+00
4.682900000000000063e+00 2.405899999999999928e+00
4.703000000000000291e+00 2.449699999999999989e+00
4.722999999999999865e+00 2.370299999999999851e+00
4.743000000000000327e+00 2.175100000000000033e+00
4.762999999999999901e+00 1.891899999999999915e+00
4.783000000000000362e+00 1.559700000000000086e+00
4.803099999999999703e+00 1.218900000000000095e+00
4.823100000000000165e+00 9.026999999999999469e-01
4.843099999999999739e+00 6.330000000000000071e-01
4.863100000000000200e+00 4.198000000000000065e-01
4.883099999999999774e+00 2.627999999999999781e-01
4.903200000000000003e+00 1.549000000000000099e-01
4.923199999999999577e+00 8.580000000000000127e-02
4.943200000000000038e+00 4.449999999999999789e-02
4.963199999999999612e+00 2.160000000000000114e-02
4.983200000000000074e+00 9.799999999999999684e-03
5.003300000000000303e+00 4.100000000000000346e-03
5.023299999999999876e+00 1.600000000000000077e-03
5.043300000000000338e+00 5.999999999999999474e-04
5.063299999999999912e+00 2.000000000000000096e-04
5.083300000000000374e+00 1.000000000000000048e-04
5.103399999999999714e+00 0.000000000000000000e+00
5.123400000000000176e+00 0.000000000000000000e+00
5.143399999999999750e+00 0.000000000000000000e+00
5.163400000000000212e+00 0.000000000000000000e+00
5.183399999999999785e+00 0.000000000000000000e+00
5.203500000000000014e+00 0.000000000000000000e+00
5.223499999999999588e+00 0.000000000000000000e+00
5.243500000000000050e+00 0.000000000000000000e+00
5.263499999999999623e+00 0.000000000000000000e+00
5.283500000000000085e+00 0.000000000000000000e+00
5.303600000000000314e+00 0.000000000000000000e+00
5.323599999999999888e+00 0.000000000000000000e+00
5.343600000000000350e+00 0.000000000000000000e+00
5.363599999999999923e+00 0.000000000000000000e+00
5.383599999999999497e+00 0.000000000000000000e+00
5.403699999999999726e+00 0.000000000000000000e+00
5.423700000000000188e+00 0.000000000000000000e+00
5.443699999999999761e+00 0.000000000000000000e+00
5.463700000000000223e+00 0.000000000000000000e+00
5.483699999999999797e+00 0.000000000000000000e+00
5.503800000000000026e+00 0.000000000000000000e+00
5.523799999999999599e+00 0.000000000000000000e+00
5.543800000000000061e+00 0.000000000000000000e+00
5.563799999999999635e+00 0.000000000000000000e+00
5.583800000000000097e+00 0.000000000000000000e+00
5.603900000000000325e+00 0.000000000000000000e+00
5.623899999999999899e+00 0.000000000000000000e+00
5.643900000000000361e+00 0.000000000000000000e+00
5.663899999999999935e+00 0.000000000000000000e+00
5.683899999999999508e+00 0.000000000000000000e+00
5.703999999999999737e+00 0.000000000000000000e+00
5.724000000000000199e+00 0.000000000000000000e+00
5.743999999999999773e+00 0.000000000000000000e+00
5.764000000000000234e+00 0.000000000000000000e+00
5.783999999999999808e+00 0.000000000000000000e+00
5.804100000000000037e+00 0.000000000000000000e+00
5.824099999999999611e+00 0.000000000000000000e+00
5.844100000000000072e+00 0.000000000000000000e+00
5.864099999999999646e+00 0.000000000000000000e+00
5.884100000000000108e+00 0.000000000000000000e+00
5.904200000000000337e+00 0.000000000000000000e+00
5.924199999999999910e+00 0.000000000000000000e+00
5.944200000000000372e+00 0.000000000000000000e+00
5.964199999999999946e+00 0.000000000000000000e+00
5.984199999999999520e+00 0.000000000000000000e+00
6.004299999999999748e+00 0.000000000000000000e+00
6.024299999999999322e+00 0.000000000000000000e+00
6.044299999999999784e+00 0.000000000000000000e+00
6.064299999999999358e+00 0.000000000000000000e+00
6.084299999999999820e+00 0.000000000000000000e+00
6.104400000000000048e+00 0.000000000000000000e+00
6.124399999999999622e+00 0.000000000000000000e+00
6.144400000000000084e+00 0.000000000000000000e+00
6.164399999999999658e+00 0.000000000000000000e+00
6.184400000000000119e+00 0.000000000000000000e+00
6.204499999999999460e+00 0.000000000000000000e+00
6.224499999999999922e+00 0.000000000000000000e+00
6.244499999999999496e+00 0.000000000000000000e+00
6.264499999999999957e+00 0.000000000000000000e+00
6.284499999999999531e+00 0.000000000000000000e+00
6.304599999999999760e+00 0.000000000000000000e+00
6.324599999999999334e+00 0.000000000000000000e+00
6.344599999999999795e+00 0.000000000000000000e+00
6.364599999999999369e+00 0.000000000000000000e+00
6.384599999999999831e+00 0.000000000000000000e+00
6.404700000000000060e+00 0.000000000000000000e+00
6.424699999999999633e+00 0.000000000000000000e+00
6.444700000000000095e+00 0.000000000000000000e+00
6.464699999999999669e+00 0.000000000000000000e+00
6.484700000000000131e+00 0.000000000000000000e+00
6.504799999999999471e+00 0.000000000000000000e+00
6.524799999999999933e+00 0.000000000000000000e+00
6.544799999999999507e+00 0.000000000000000000e+00
6.564799999999999969e+00 0.000000000000000000e+00
6.584799999999999542e+00 0.000000000000000000e+00
6.604899999999999771e+00 0.000000000000000000e+00
6.624899999999999345e+00 0.000000000000000000e+00
6.644899999999999807e+00 0.000000000000000000e+00
6.664899999999999380e+00 0.000000000000000000e+00
6.684899999999999842e+00 0.000000000000000000e+00
6.705000000000000071e+00 0.000000000000000000e+00
6.724999999999999645e+00 0.000000000000000000e+00
6.745000000000000107e+00 0.000000000000000000e+00
6.764999999999999680e+00 0.000000000000000000e+00
6.785000000000000142e+00 0.000000000000000000e+00
6.805099999999999483e+00 0.000000000000000000e+00
6.825099999999999945e+00 0.000000000000000000e+00
6.845099999999999518e+00 0.000000000000000000e+00
6.865099999999999980e+00 0.000000000000000000e+00
6.885099999999999554e+00 0.000000000000000000e+00
6.905199999999999783e+00 0.000000000000000000e+00
6.925199999999999356e+00 0.000000000000000000e+00
6.945199999999999818e+00 0.000000000000000000e+00
6.965199999999999392e+00 0.000000000000000000e+00
6.985199999999999854e+00 0.000000000000000000e+00
7.005300000000000082e+00 0.000000000000000000e+00
7.025299999999999656e+00 0.000000000000000000e+00
7.045300000000000118e+00 0.000000000000000000e+00
7.065299999999999692e+00 0.000000000000000000e+00
7.085300000000000153e+00 0.000000000000000000e+00
7.105399999999999494e+00 0.000000000000000000e+00
7.125399999999999956e+00 0.000000000000000000e+00
7.145399999999999530e+00 0.000000000000000000e+00
7.165399999999999991e+00 0.000000000000000000e+00
7.185399999999999565e+00 0.000000000000000000e+00
7.205499999999999794e+00 0.000000000000000000e+00
7.225499999999999368e+00 0.000000000000000000e+00
7.245499999999999829e+00 0.000000000000000000e+00
7.265499999999999403e+00 0.000000000000000000e+00
7.285499999999999865e+00 0.000000000000000000e+00
7.305600000000000094e+00 0.000000000000000000e+00
7.325599999999999667e+00 0.000000000000000000e+00
7.345600000000000129e+00 0.000000000000000000e+00
7.365599999999999703e+00 0.000000000000000000e+00
7.385599999999999277e+00 0.000000000000000000e+00
7.405699999999999505e+00 0.000000000000000000e+00
7.425699999999999967e+00 0.000000000000000000e+00
7.445699999999999541e+00 0.000000000000000000e+00
7.465700000000000003e+00 0.000000000000000000e+00
7.485699999999999577e+00 0.000000000000000000e+00
7.505799999999999805e+00 0.000000000000000000e+00
7.525799999999999379e+00 0.000000000000000000e+00
7.545799999999999841e+00 0.000000000000000000e+00
7.565799999999999415e+00 0.000000000000000000e+00
7.585799999999999876e+00 0.000000000000000000e+00
7.605900000000000105e+00 0.000000000000000000e+00
7.625899999999999679e+00 0.000000000000000000e+00
7.645900000000000141e+00 0.000000000000000000e+00
7.665899999999999714e+00 0.000000000000000000e+00
7.685899999999999288e+00 0.000000000000000000e+00
7.705999999999999517e+00 0.000000000000000000e+00
7.725999999999999979e+00 0.000000000000000000e+00
7.745999999999999552e+00 0.000000000000000000e+00
7.766000000000000014e+00 0.000000000000000000e+00
7.785999999999999588e+00 0.000000000000000000e+00
7.806099999999999817e+00 0.000000000000000000e+00
7.826099999999999390e+00 0.000000000000000000e+00
7.846099999999999852e+00 0.000000000000000000e+00
7.866099999999999426e+00 0.000000000000000000e+00
7.886099999999999888e+00 0.000000000000000000e+00
7.906200000000000117e+00 0.000000000000000000e+00
7.926199999999999690e+00 0.000000000000000000e+00
7.946200000000000152e+00 0.000000000000000000e+00
7.966199999999999726e+00 0.000000000000000000e+00
7.986199999999999299e+00 0.000000000000000000e+00
8.006299999999999528e+00 0.000000000000000000e+00
8.026300000000000878e+00 0.000000000000000000e+00
8.046300000000000452e+00 0.000000000000000000e+00
8.066300000000000026e+00 0.000000000000000000e+00
8.086299999999999599e+00 0.000000000000000000e+00
8.106400000000000716e+00 0.000000000000000000e+00
8.126400000000000290e+00 0.000000000000000000e+00
8.146399999999999864e+00 0.000000000000000000e+00
8.166399999999999437e+00 0.000000000000000000e+00
8.186400000000000787e+00 0.000000000000000000e+00
8.206500000000000128e+00 0.000000000000000000e+00
8.226499999999999702e+00 0.000000000000000000e+00
8.246499999999999275e+00 0.000000000000000000e+00
8.266500000000000625e+00 0.000000000000000000e+00
8.286500000000000199e+00 0.000000000000000000e+00
8.306599999999999540e+00 0.000000000000000000e+00
8.326600000000000890e+00 0.000000000000000000e+00
8.346600000000000463e+00 0.000000000000000000e+00
8.366600000000000037e+00 0.000000000000000000e+00
8.386599999999999611e+00 0.000000000000000000e+00
8.406700000000000728e+00 0.000000000000000000e+00
8.426700000000000301e+00 0.000000000000000000e+00
8.446699999999999875e+00 0.000000000000000000e+00
8.466699999999999449e+00 0.000000000000000000e+00
8.486700000000000799e+00 0.000000000000000000e+00
8.506800000000000139e+00 0.000000000000000000e+00
8.526799999999999713e+00 0.000000000000000000e+00
8.546799999999999287e+00 0.000000000000000000e+00
8.566800000000000637e+00 0.000000000000000000e+00
8.586800000000000210e+00 0.000000000000000000e+00
8.606899999999999551e+00 0.000000000000000000e+00
8.626900000000000901e+00 0.000000000000000000e+00
8.646900000000000475e+00 0.000000000000000000e+00
8.666900000000000048e+00 0.000000000000000000e+00
8.686899999999999622e+00 0.000000000000000000e+00
8.707000000000000739e+00 0.000000000000000000e+00
8.727000000000000313e+00 0.000000000000000000e+00
8.746999999999999886e+00 0.000000000000000000e+00
8.766999999999999460e+00 0.000000000000000000e+00
8.787000000000000810e+00 0.000000000000000000e+00
8.807100000000000151e+00 0.000000000000000000e+00
8.827099999999999724e+00 0.000000000000000000e+00
8.847099999999999298e+00 0.000000000000000000e+00
8.867100000000000648e+00 0.000000000000000000e+00
8.887100000000000222e+00 0.000000000000000000e+00
8.907199999999999562e+00 0.000000000000000000e+00
8.927200000000000912e+00 0.000000000000000000e+00
8.947200000000000486e+00 0.000000000000000000e+00
8.967200000000000060e+00 0.000000000000000000e+00
8.987199999999999633e+00 0.000000000000000000e+00
9.007300000000000750e+00 0.000000000000000000e+00
9.027300000000000324e+00 0.000000000000000000e+00
9.047299999999999898e+00 0.000000000000000000e+00
9.067299999999999471e+00 0.000000000000000000e+00
9.087300000000000821e+00 0.000000000000000000e+00
9.107400000000000162e+00 0.000000000000000000e+00
9.127399999999999736e+00 0.000000000000000000e+00
9.147399999999999309e+00 0.000000000000000000e+00
9.167400000000000659e+00 0.000000000000000000e+00
9.187400000000000233e+00 0.000000000000000000e+00
9.207499999999999574e+00 0.000000000000000000e+00
9.227500000000000924e+00 0.000000000000000000e+00
9.247500000000000497e+00 0.000000000000000000e+00
9.267500000000000071e+00 0.000000000000000000e+00
9.287499999999999645e+00 0.000000000000000000e+00
9.307600000000000762e+00 0.000000000000000000e+00
9.327600000000000335e+00 0.000000000000000000e+00
9.347599999999999909e+00 0.000000000000000000e+00
9.367599999999999483e+00 0.000000000000000000e+00
9.387600000000000833e+00 0.000000000000000000e+00
9.407700000000000173e+00 0.000000000000000000e+00
9.427699999999999747e+00 0.000000000000000000e+00
9.447699999999999321e+00 0.000000000000000000e+00
9.467700000000000671e+00 0.000000000000000000e+00
9.487700000000000244e+00 0.000000000000000000e+00
9.507799999999999585e+00 0.000000000000000000e+00
9.527800000000000935e+00 0.000000000000000000e+00
9.547800000000000509e+00 0.000000000000000000e+00
9.567800000000000082e+00 0.000000000000000000e+00
9.587799999999999656e+00 0.000000000000000000e+00
9.607900000000000773e+00 0.000000000000000000e+00
9.627900000000000347e+00 0.000000000000000000e+00
9.647899999999999920e+00 0.000000000000000000e+00
9.667899999999999494e+00 0.000000000000000000e+00
9.687900000000000844e+00 0.000000000000000000e+00
9.708000000000000185e+00 0.000000000000000000e+00
9.727999999999999758e+00 0.000000000000000000e+00
9.747999999999999332e+00 0.000000000000000000e+00
9.768000000000000682e+00 0.000000000000000000e+00
9.788000000000000256e+00 0.000000000000000000e+00
9.808099999999999596e+00 0.000000000000000000e+00
9.828100000000000946e+00 0.000000000000000000e+00
9.848100000000000520e+00 0.000000000000000000e+00
9.868100000000000094e+00 0.000000000000000000e+00
9.888099999999999667e+00 0.000000000000000000e+00
9.908200000000000784e+00 0.000000000000000000e+00
9.928200000000000358e+00 0.000000000000000000e+00
9.948199999999999932e+00 0.000000000000000000e+00
9.968200000000001282e+00 0.000000000000000000e+00
9.988200000000000855e+00 0.000000000000000000e+00
1.000830000000000020e+01 0.000000000000000000e+00
1.002829999999999977e+01 0.000000000000000000e+00
1.004830000000000112e+01 0.000000000000000000e+00
1.006830000000000069e+01 0.000000000000000000e+00
1.008830000000000027e+01 0.000000000000000000e+00
1.010840000000000138e+01 0.000000000000000000e+00
1.012840000000000096e+01 0.000000000000000000e+00
1.014840000000000053e+01 0.000000000000000000e+00
1.016840000000000011e+01 0.000000000000000000e+00
1.018840000000000146e+01 0.000000000000000000e+00
1.020850000000000080e+01 0.000000000000000000e+00
1.022850000000000037e+01 0.000000000000000000e+00
1.024849999999999994e+01 0.000000000000000000e+00
1.026850000000000129e+01 0.000000000000000000e+00
1.028850000000000087e+01 0.000000000000000000e+00
1.030860000000000021e+01 0.000000000000000000e+00
1.032859999999999978e+01 0.000000000000000000e+00
1.034860000000000113e+01 0.000000000000000000e+00
1.036860000000000070e+01 0.000000000000000000e+00
1.038860000000000028e+01 0.000000000000000000e+00
1.040870000000000140e+01 0.000000000000000000e+00
1.042870000000000097e+01 0.000000000000000000e+00
1.044870000000000054e+01 0.000000000000000000e+00
1.046870000000000012e+01 0.000000000000000000e+00
1.048870000000000147e+01 0.000000000000000000e+00
1.050880000000000081e+01 0.000000000000000000e+00
1.052880000000000038e+01 0.000000000000000000e+00
1.054879999999999995e+01 0.000000000000000000e+00
1.056880000000000130e+01 0.000000000000000000e+00
1.058880000000000088e+01 0.000000000000000000e+00
1.060890000000000022e+01 0.000000000000000000e+00
1.062889999999999979e+01 0.000000000000000000e+00
1.064890000000000114e+01 0.000000000000000000e+00
1.066890000000000072e+01 0.000000000000000000e+00
1.068890000000000029e+01 0.000000000000000000e+00
1.070900000000000141e+01 0.000000000000000000e+00
1.072900000000000098e+01 0.000000000000000000e+00
1.074900000000000055e+01 0.000000000000000000e+00
1.076900000000000013e+01 0.000000000000000000e+00
1.078900000000000148e+01 0.000000000000000000e+00
1.080910000000000082e+01 0.000000000000000000e+00
1.082910000000000039e+01 0.000000000000000000e+00
1.084909999999999997e+01 0.000000000000000000e+00
1.086910000000000132e+01 0.000000000000000000e+00
1.088910000000000089e+01 0.000000000000000000e+00
1.090920000000000023e+01 0.000000000000000000e+00
1.092919999999999980e+01 0.000000000000000000e+00
1.094920000000000115e+01 0.000000000000000000e+00
1.096920000000000073e+01 0.000000000000000000e+00
1.098920000000000030e+01 0.000000000000000000e+00
1.100930000000000142e+01 0.000000000000000000e+00
1.102930000000000099e+01 0.000000000000000000e+00
1.104930000000000057e+01 0.000000000000000000e+00
1.106930000000000014e+01 0.000000000000000000e+00
1.108929999999999971e+01 0.000000000000000000e+00
1.110940000000000083e+01 0.000000000000000000e+00
1.112940000000000040e+01 0.000000000000000000e+00
1.114939999999999998e+01 0.000000000000000000e+00
1.116940000000000133e+01 0.000000000000000000e+00
1.118940000000000090e+01 0.000000000000000000e+00
1.120950000000000024e+01 0.000000000000000000e+00
1.122949999999999982e+01 0.000000000000000000e+00
1.124950000000000117e+01 0.000000000000000000e+00
1.126950000000000074e+01 0.000000000000000000e+00
1.128950000000000031e+01 0.000000000000000000e+00
1.130960000000000143e+01 0.000000000000000000e+00
1.132960000000000100e+01 0.000000000000000000e+00
1.134960000000000058e+01 0.000000000000000000e+00
1.136960000000000015e+01 0.000000000000000000e+00
1.138959999999999972e+01 0.000000000000000000e+00
1.140970000000000084e+01 0.000000000000000000e+00
1.142970000000000041e+01 0.000000000000000000e+00
1.144969999999999999e+01 0.000000000000000000e+00
1.146970000000000134e+01 0.000000000000000000e+00
1.148970000000000091e+01 0.000000000000000000e+00
1.150980000000000025e+01 0.000000000000000000e+00
1.152979999999999983e+01 0.000000000000000000e+00
1.154980000000000118e+01 0.000000000000000000e+00
1.156980000000000075e+01 0.000000000000000000e+00
1.158980000000000032e+01 0.000000000000000000e+00
1.160990000000000144e+01 0.000000000000000000e+00
1.162990000000000101e+01 0.000000000000000000e+00
1.164990000000000059e+01 0.000000000000000000e+00
1.166990000000000016e+01 0.000000000000000000e+00
1.168989999999999974e+01 0.000000000000000000e+00
1.171000000000000085e+01 0.000000000000000000e+00
1.173000000000000043e+01 0.000000000000000000e+00
1.175000000000000000e+01 0.000000000000000000e+00
1.177000000000000135e+01 0.000000000000000000e+00
1.179000000000000092e+01 0.000000000000000000e+00
1.181010000000000026e+01 0.000000000000000000e+00
1.183009999999999984e+01 0.000000000000000000e+00
1.185010000000000119e+01 0.000000000000000000e+00
1.187010000000000076e+01 0.000000000000000000e+00
1.189010000000000034e+01 0.000000000000000000e+00
1.191020000000000145e+01 0.000000000000000000e+00
1.193020000000000103e+01 0.000000000000000000e+00
1.195020000000000060e+01 0.000000000000000000e+00
