 &plot nbnd=  71, nks=    81 /
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.014 -136.987 -136.985 -136.838 -136.837
 -136.804 -136.803 -136.803 -136.801  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.185  -37.182  -37.181  -37.153  -37.152  -36.996  -36.995  -36.989  -36.989  -36.988
  -36.986  -36.955  -36.955  -36.954  -36.954  -12.498  -12.494  -12.482  -12.480  -12.479
  -12.475  -12.472  -12.472  -12.470  -12.467   -3.330   -2.802   -1.712    0.205    1.204
    6.448    7.449    7.823    7.834    8.594    8.632    8.869    9.565   10.066   11.664
   12.158   12.983   13.468   13.739   13.757   15.434   16.497   17.197   17.975   18.274
   18.758
            0.000000 -0.288675  0.180604
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.014 -136.988 -136.985 -136.838 -136.837
 -136.805 -136.804 -136.802 -136.802  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.186  -37.183  -37.182  -37.153  -37.153  -36.997  -36.995  -36.990  -36.990  -36.989
  -36.988  -36.957  -36.957  -36.954  -36.954  -12.499  -12.495  -12.480  -12.480  -12.478
  -12.475  -12.473  -12.471  -12.469  -12.467   -3.240   -2.711   -1.696    0.218    1.059
    6.220    7.282    7.710    7.826    8.372    8.607    8.871    9.475    9.923   11.786
   12.240   13.014   13.592   13.778   13.804   15.235   16.425   17.465   18.045   18.533
   18.905
            0.000000 -0.317543  0.176992
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.014 -136.988 -136.986 -136.839 -136.837
 -136.806 -136.803 -136.803 -136.802  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.187  -37.183  -37.182  -37.154  -37.154  -36.998  -36.996  -36.989  -36.989  -36.989
  -36.988  -36.958  -36.958  -36.955  -36.954  -12.500  -12.496  -12.481  -12.479  -12.476
  -12.476  -12.472  -12.470  -12.467  -12.467   -3.144   -2.614   -1.683    0.226    0.910
    6.017    7.125    7.603    7.732    8.229    8.587    8.904    9.380    9.783   11.887
   12.325   12.940   13.609   13.831   13.986   15.040   16.389   17.752   18.157   18.812
   19.080
            0.000000 -0.346410  0.173380
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.015 -136.989 -136.986 -136.839 -136.838
 -136.807 -136.804 -136.803 -136.802  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.188  -37.183  -37.183  -37.155  -37.154  -36.999  -36.996  -36.990  -36.990  -36.989
  -36.989  -36.960  -36.959  -36.955  -36.954  -12.501  -12.497  -12.482  -12.478  -12.477
  -12.475  -12.472  -12.469  -12.467  -12.466   -3.043   -2.512   -1.676    0.227    0.761
    5.843    6.979    7.506    7.541    8.193    8.571    8.947    9.282    9.653   11.957
   12.410   12.834   13.579   13.842   14.243   14.856   16.386   18.047   18.315   19.107
   19.270
            0.000000 -0.375278  0.169768
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.015 -136.988 -136.986 -136.839 -136.838
 -136.807 -136.804 -136.803 -136.802  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.188  -37.183  -37.182  -37.157  -37.153  -37.000  -36.997  -36.991  -36.990  -36.989
  -36.987  -36.963  -36.958  -36.956  -36.952  -12.502  -12.498  -12.484  -12.478  -12.477
  -12.474  -12.471  -12.467  -12.467  -12.465   -2.938   -2.406   -1.674    0.213    0.621
    5.698    6.844    7.316    7.418    8.210    8.560    8.987    9.187    9.545   11.979
   12.491   12.737   13.543   13.838   14.471   14.707   16.411   18.323   18.525   19.371
   19.417
            0.000000 -0.404145  0.166156
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.015 -136.989 -136.987 -136.839 -136.838
 -136.807 -136.805 -136.804 -136.803  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.189  -37.183  -37.182  -37.160  -37.154  -37.000  -36.999  -36.991  -36.990  -36.989
